temperature,oil_temperature,oil_pressure,voltage,current,vibration,load,power_factor,frequency,temp_oil_delta,apparent_power_ratio,temp_rate_of_change,vib_rate_of_change,rolling_temp_std,rolling_current_std,failure_label,failure_mode,is_failure
65.54,56.66,27.28,404.14,36.66,1.03,63.67,0.942,50.0,8.88,0.741,0.0092,-0.0075,0.429,0.733,0,NORMAL,0
63.59,54.36,24.74,399.5,44.75,0.99,72.0,0.95,49.92,9.23,0.894,-0.0139,-0.022,0.573,1.99,0,NORMAL,0
66.58,59.49,23.73,397.68,47.21,1.6,77.83,0.941,49.96,7.09,0.939,0.0322,0.0045,0.636,1.685,0,NORMAL,0
72.47,65.36,21.42,391.67,48.12,7.66,83.12,0.953,50.11,7.11,0.942,0.0715,0.292,0.919,1.212,2,MECHANICAL_FAULT,1
58.72,49.55,22.15,402.61,28.59,1.86,46.57,0.945,49.93,9.17,0.576,-0.0101,-0.0106,0.587,0.578,0,NORMAL,0
65.71,60.81,27.21,398.28,34.88,0.83,60.45,0.97,50.07,4.89,0.695,-0.0007,0.0101,0.447,1.58,0,NORMAL,0
63.65,58.49,23.07,403.44,43.72,1.19,69.54,0.971,50.05,5.16,0.882,0.0173,0.0189,1.124,0.734,0,NORMAL,0
64.54,54.64,26.45,404.17,40.92,1.71,68.8,0.961,49.99,9.9,0.827,0.0403,-0.0175,0.531,1.426,0,NORMAL,0
58.65,53.54,25.65,400.73,31.64,1.3,50.71,0.975,50.06,5.11,0.634,-0.0353,0.0087,0.879,1.645,0,NORMAL,0
113.22,98.41,28.78,395.12,80.43,3.72,123.92,0.892,49.85,14.81,1.589,0.5163,-0.0671,3.509,4.525,1,THERMAL_OVERLOAD,1
90.77,86.58,53.08,368.6,35.27,2.87,67.53,0.687,49.96,4.19,0.65,0.2376,0.0384,2.496,2.119,3,DIELECTRIC_FAULT,1
95.33,103.04,33.3,398.05,72.5,3.22,106.81,0.92,49.91,-7.71,1.443,0.4585,0.063,5.033,5.216,1,THERMAL_OVERLOAD,1
115.46,88.56,32.01,400.28,88.5,2.16,134.35,0.927,49.83,26.9,1.771,0.4108,-0.0124,3.573,5.07,1,THERMAL_OVERLOAD,1
93.07,93.87,36.94,392.03,88.59,3.34,134.05,0.899,50.03,-0.8,1.736,0.8316,0.0481,4.329,4.798,1,THERMAL_OVERLOAD,1
66.74,59.66,27.19,391.61,44.45,1.97,75.57,0.967,50.06,7.09,0.87,-0.0019,0.0042,0.645,1.662,0,NORMAL,0
59.58,52.66,28.69,402.54,34.98,8.99,67.96,0.96,50.12,6.92,0.704,-0.0001,0.5221,1.483,1.141,2,MECHANICAL_FAULT,1
62.96,53.13,23.46,395.74,44.77,1.71,74.0,0.957,50.06,9.83,0.886,0.0158,0.0122,0.759,0.831,0,NORMAL,0
76.71,94.15,7.65,384.32,44.88,2.69,78.97,0.78,49.83,-17.43,0.862,0.2932,-0.0109,1.765,4.047,3,DIELECTRIC_FAULT,1
66.11,56.29,23.41,396.82,37.08,1.15,58.79,0.97,50.03,9.82,0.736,0.0035,0.0082,0.237,0.87,0,NORMAL,0
91.59,83.06,11.6,382.22,41.9,2.88,85.05,0.706,50.08,8.53,0.801,0.278,0.1239,3.731,4.149,3,DIELECTRIC_FAULT,1
63.55,58.68,21.53,400.52,35.66,2.18,60.35,0.951,49.97,4.87,0.714,-0.0043,-0.0139,0.521,1.399,0,NORMAL,0
60.95,52.21,26.42,400.85,32.77,1.17,52.78,0.972,50.05,8.74,0.657,-0.0117,-0.0186,0.546,1.34,0,NORMAL,0
66.07,58.97,25.11,402.89,43.64,1.58,71.58,0.948,50.05,7.11,0.879,0.0201,-0.0031,0.423,0.682,0,NORMAL,0
73.58,65.24,27.35,397.51,33.36,7.24,62.24,0.935,50.1,8.34,0.663,0.0824,0.3599,1.388,1.913,2,MECHANICAL_FAULT,1
68.14,63.11,21.94,405.22,42.53,1.38,73.81,0.954,50.02,5.04,0.862,-0.0011,0.0269,0.63,1.181,0,NORMAL,0
70.0,63.42,21.33,397.57,34.44,5.64,64.86,0.941,49.88,6.58,0.685,-0.0087,0.6107,1.658,1.128,2,MECHANICAL_FAULT,1
69.0,59.52,25.1,396.66,44.98,2.12,74.95,0.958,49.97,9.48,0.892,0.0079,0.0191,0.656,0.604,0,NORMAL,0
59.7,50.14,24.08,403.46,30.58,0.85,49.89,0.953,50.06,9.56,0.617,-0.0375,-0.0084,0.627,1.973,0,NORMAL,0
130.04,113.34,51.19,347.58,113.34,9.09,146.46,0.735,48.94,16.7,1.97,1.8755,0.5619,6.562,11.19,4,CRITICAL_FAILURE,1
62.33,54.35,25.89,392.94,46.7,10.23,81.25,0.913,50.03,7.98,0.918,0.0611,0.6336,1.87,2.207,2,MECHANICAL_FAULT,1
64.04,57.39,25.5,403.16,38.81,1.48,61.94,0.96,50.02,6.64,0.782,-0.0095,0.0023,0.527,1.435,0,NORMAL,0
107.22,107.91,64.18,333.64,100.18,9.42,130.03,0.762,49.0,-0.69,1.671,1.8096,0.968,9.143,7.092,4,CRITICAL_FAILURE,1
64.28,55.84,23.35,401.63,38.34,1.08,66.5,0.979,49.93,8.44,0.77,0.0289,0.0008,0.546,1.791,0,NORMAL,0
59.76,50.59,20.4,404.03,26.88,1.78,45.81,0.955,49.99,9.17,0.543,0.0008,0.0187,0.998,1.103,0,NORMAL,0
67.37,61.28,24.32,394.22,45.9,1.26,73.66,0.957,49.93,6.08,0.905,-0.0136,-0.0057,0.596,0.715,0,NORMAL,0
60.03,53.95,26.94,400.15,29.82,2.11,51.2,0.931,50.09,6.09,0.597,0.0448,-0.017,0.871,1.951,0,NORMAL,0
58.81,52.86,22.4,403.85,28.63,1.08,50.21,0.952,49.9,5.94,0.578,-0.0448,-0.0049,0.23,0.768,0,NORMAL,0
100.3,104.58,30.26,391.0,81.89,2.02,127.67,0.91,50.0,-4.28,1.601,0.6723,0.0488,2.798,4.847,1,THERMAL_OVERLOAD,1
76.17,81.33,6.62,391.29,30.35,3.05,52.0,0.814,49.78,-5.17,0.594,0.3326,-0.0354,1.9,3.12,3,DIELECTRIC_FAULT,1
63.11,57.49,25.45,409.72,34.38,1.38,61.33,0.942,50.06,5.62,0.704,0.0053,-0.0106,0.748,0.625,0,NORMAL,0
63.54,56.24,24.98,402.67,41.47,1.42,67.19,0.974,49.96,7.3,0.835,-0.0096,0.0083,0.818,0.652,0,NORMAL,0
67.34,62.83,25.9,403.54,41.67,2.04,74.4,0.962,49.94,4.51,0.841,-0.0217,0.006,0.865,1.182,0,NORMAL,0
61.24,54.94,28.62,395.41,38.41,1.14,63.35,0.947,49.92,6.3,0.759,-0.0003,0.0141,0.469,0.646,0,NORMAL,0
63.04,58.24,25.84,404.05,30.06,0.95,50.85,0.976,50.03,4.8,0.607,0.0448,-0.0078,0.958,1.058,0,NORMAL,0
64.08,55.21,23.88,396.7,40.52,1.02,72.1,0.949,50.07,8.87,0.804,-0.0062,0.027,0.316,0.558,0,NORMAL,0
65.21,57.37,27.73,405.15,45.3,1.45,74.63,0.939,50.03,7.85,0.918,0.0539,0.0141,0.221,0.974,0,NORMAL,0
67.19,60.36,27.32,395.59,44.99,1.34,70.17,0.949,50.0,6.82,0.89,0.0676,-0.004,0.83,0.952,0,NORMAL,0
59.99,50.2,26.94,408.04,29.58,1.86,50.94,0.973,50.04,9.79,0.604,-0.0022,0.0122,0.617,1.191,0,NORMAL,0
66.66,59.74,24.79,402.91,41.75,11.5,73.22,0.928,50.11,6.92,0.841,-0.0713,0.6379,1.957,2.551,2,MECHANICAL_FAULT,1
69.14,64.1,24.05,396.91,43.38,1.57,72.59,0.966,49.97,5.04,0.861,-0.0378,0.0184,1.155,1.607,0,NORMAL,0
60.79,53.15,23.44,401.45,32.14,1.75,51.87,0.98,50.05,7.64,0.645,0.0456,0.0022,0.559,0.645,0,NORMAL,0
64.06,58.95,25.01,391.35,39.63,1.58,63.44,0.971,49.99,5.12,0.775,0.0256,0.0002,0.828,1.761,0,NORMAL,0
62.7,53.6,25.09,401.55,36.63,1.91,59.95,0.939,50.06,9.1,0.736,0.0087,0.0009,0.491,1.692,0,NORMAL,0
62.28,54.7,29.19,402.13,31.79,1.38,53.7,0.945,50.04,7.58,0.639,0.0353,-0.0254,0.222,1.713,0,NORMAL,0
60.91,53.44,23.5,393.39,32.44,1.13,55.4,0.97,50.03,7.48,0.638,-0.004,-0.0175,0.223,1.02,0,NORMAL,0
73.59,65.51,28.27,403.93,43.4,10.73,76.55,0.928,50.01,8.08,0.876,-0.0079,0.2314,1.831,2.443,2,MECHANICAL_FAULT,1
65.28,57.22,25.74,400.45,39.72,1.21,68.03,0.93,50.01,8.06,0.795,-0.0264,-0.0142,0.862,1.451,0,NORMAL,0
65.44,61.19,26.26,388.65,43.33,1.87,71.03,0.959,49.93,4.25,0.842,0.0198,0.0225,0.332,1.156,0,NORMAL,0
66.25,60.01,26.66,396.65,41.06,1.71,70.75,0.955,50.04,6.24,0.814,-0.0131,-0.018,0.337,1.587,0,NORMAL,0
64.43,57.54,26.6,397.91,37.35,2.19,65.51,0.949,49.99,6.89,0.743,-0.0057,-0.0012,0.202,1.249,0,NORMAL,0
57.95,52.93,25.77,398.21,27.3,0.92,52.26,0.963,50.04,5.03,0.544,0.0111,0.0025,0.203,0.872,0,NORMAL,0
66.53,60.45,24.41,400.87,42.61,1.83,73.28,0.967,50.03,6.08,0.854,0.0035,-0.0208,0.991,0.802,0,NORMAL,0
100.59,91.86,28.93,391.04,72.39,3.57,110.65,0.909,49.82,8.73,1.415,0.2265,0.1395,3.075,4.735,1,THERMAL_OVERLOAD,1
58.22,49.46,25.56,397.37,31.95,0.88,50.2,0.931,50.01,8.76,0.635,-0.0321,0.0193,0.534,1.32,0,NORMAL,0
67.53,62.47,24.6,398.49,36.86,1.71,63.64,0.971,50.02,5.06,0.734,-0.0243,0.0019,1.173,1.657,0,NORMAL,0
62.17,53.68,22.09,402.24,32.6,0.82,54.67,0.944,50.0,8.49,0.656,0.0394,0.0139,0.29,1.423,0,NORMAL,0
62.16,53.5,28.35,404.38,36.49,1.0,56.72,0.964,49.99,8.66,0.738,-0.0107,-0.0305,0.217,0.727,0,NORMAL,0
57.03,50.46,23.45,402.31,38.35,11.02,76.97,0.904,50.02,6.57,0.771,-0.0411,0.1686,1.226,2.334,2,MECHANICAL_FAULT,1
66.14,61.79,24.93,407.85,44.97,1.68,70.32,0.94,50.08,4.36,0.917,0.0044,-0.012,1.151,1.642,0,NORMAL,0
116.36,118.75,50.57,346.15,113.3,9.82,148.3,0.603,48.94,-2.39,1.961,1.941,0.5488,5.241,8.197,4,CRITICAL_FAILURE,1
65.28,60.59,28.31,407.04,44.03,1.81,75.64,0.971,49.96,4.69,0.896,0.0227,-0.024,0.248,1.109,0,NORMAL,0
70.91,81.35,7.26,400.64,28.35,3.43,57.81,0.799,50.22,-10.44,0.568,0.1746,0.0122,3.97,2.505,3,DIELECTRIC_FAULT,1
63.64,56.67,23.29,404.52,40.0,2.05,70.1,0.948,49.91,6.97,0.809,-0.0278,-0.0266,0.415,1.317,0,NORMAL,0
59.63,53.24,24.73,397.81,29.46,1.52,50.39,0.954,50.05,6.39,0.586,-0.0113,0.0004,0.262,0.607,0,NORMAL,0
63.69,59.17,22.78,404.71,47.89,1.97,76.32,0.956,49.91,4.52,0.969,0.0278,-0.0016,0.424,0.547,0,NORMAL,0
61.25,51.54,26.21,403.21,32.26,2.1,54.07,0.963,49.98,9.71,0.65,-0.037,0.0055,1.047,1.74,0,NORMAL,0
66.92,61.18,26.24,400.02,40.59,1.73,69.55,0.951,50.1,5.74,0.812,0.0077,-0.0002,0.513,1.63,0,NORMAL,0
66.58,62.42,25.75,404.99,42.33,1.05,67.02,0.956,50.01,4.16,0.857,-0.0308,0.015,0.952,1.802,0,NORMAL,0
61.91,55.77,21.17,400.59,33.81,1.69,60.38,0.959,49.92,6.14,0.677,-0.0087,-0.0009,0.821,1.819,0,NORMAL,0
62.05,52.32,25.34,401.0,42.78,1.0,73.76,0.973,50.0,9.72,0.858,-0.0129,-0.0001,1.172,1.948,0,NORMAL,0
97.23,104.67,31.11,403.18,61.5,3.71,96.65,0.905,49.86,-7.44,1.24,0.559,0.0027,3.127,4.99,1,THERMAL_OVERLOAD,1
82.56,84.86,43.17,398.39,32.9,3.51,51.96,0.746,50.22,-2.3,0.655,0.236,-0.0213,2.342,2.728,3,DIELECTRIC_FAULT,1
60.13,51.44,24.16,402.45,33.5,1.53,56.52,0.963,50.04,8.7,0.674,0.0426,0.017,0.97,0.646,0,NORMAL,0
65.58,58.35,22.94,403.0,44.67,0.97,72.38,0.948,50.03,7.22,0.9,0.0413,-0.0122,0.344,1.304,0,NORMAL,0
61.67,57.24,24.81,409.05,32.51,1.32,55.72,0.975,50.03,4.43,0.665,-0.0289,0.031,0.964,0.603,0,NORMAL,0
73.68,81.79,8.86,403.41,48.48,2.75,86.59,0.765,49.59,-8.11,0.978,0.3089,-0.0257,2.427,3.542,3,DIELECTRIC_FAULT,1
86.12,80.87,9.83,380.34,29.47,3.39,53.5,0.757,49.85,5.25,0.56,0.1073,0.0827,3.949,2.676,3,DIELECTRIC_FAULT,1
58.75,49.59,28.57,400.7,32.48,1.15,52.13,0.979,50.06,9.16,0.651,0.0147,-0.0245,0.811,1.544,0,NORMAL,0
62.64,56.61,26.6,396.87,32.04,1.18,54.37,0.936,50.06,6.03,0.636,-0.0096,-0.0309,0.99,0.871,0,NORMAL,0
61.41,56.75,24.8,398.82,32.76,1.18,55.06,0.964,50.0,4.66,0.653,-0.0405,0.0254,0.809,1.875,0,NORMAL,0
99.3,84.18,34.14,392.45,75.91,3.08,119.35,0.887,49.71,15.11,1.489,0.1558,-0.0618,3.466,3.862,1,THERMAL_OVERLOAD,1
72.89,66.88,23.79,391.17,35.94,9.3,67.83,0.958,50.06,6.01,0.703,0.0157,0.1558,1.883,1.254,2,MECHANICAL_FAULT,1
61.34,53.24,23.22,405.77,28.84,1.75,52.05,0.962,50.18,8.1,0.585,0.0012,0.0284,0.855,1.38,0,NORMAL,0
63.13,53.63,24.75,400.04,38.69,1.1,62.42,0.949,50.02,9.5,0.774,0.0008,-0.0477,0.784,1.956,0,NORMAL,0
77.28,70.94,23.35,404.79,43.33,7.17,83.39,0.946,49.83,6.35,0.877,-0.0374,0.4092,1.923,1.168,2,MECHANICAL_FAULT,1
61.35,56.03,26.22,405.1,40.61,1.45,67.26,0.963,50.06,5.32,0.823,-0.0141,0.0178,1.185,0.943,0,NORMAL,0
59.11,54.01,25.63,402.11,26.37,1.53,48.37,0.939,50.0,5.1,0.53,0.0288,-0.0106,0.552,1.585,0,NORMAL,0
63.83,56.34,24.74,395.02,37.16,1.38,65.75,0.945,49.99,7.49,0.734,-0.0008,0.0253,0.446,1.925,0,NORMAL,0
63.34,54.54,26.58,397.42,39.84,0.86,65.44,0.97,49.99,8.8,0.792,-0.0067,-0.005,0.677,1.093,0,NORMAL,0
103.29,85.62,27.52,391.53,79.61,2.04,122.02,0.9,49.91,17.67,1.558,0.3641,0.0136,6.253,4.521,1,THERMAL_OVERLOAD,1
61.31,51.89,24.48,402.69,29.31,1.06,47.27,0.949,49.92,9.41,0.59,-0.02,0.0007,0.915,1.315,0,NORMAL,0
76.58,69.45,30.74,399.69,41.85,11.04,75.1,0.96,49.94,7.12,0.836,-0.0237,0.3966,1.019,2.128,2,MECHANICAL_FAULT,1
71.62,77.27,48.32,380.92,39.95,2.52,74.8,0.73,49.53,-5.65,0.761,0.3197,0.0063,2.771,4.254,3,DIELECTRIC_FAULT,1
109.83,104.47,30.99,391.69,74.29,2.29,115.9,0.907,49.91,5.35,1.455,0.6628,0.0455,4.723,6.098,1,THERMAL_OVERLOAD,1
106.39,102.19,29.39,395.34,68.65,3.01,107.98,0.88,49.89,4.2,1.357,0.2474,0.0083,5.582,3.431,1,THERMAL_OVERLOAD,1
63.89,59.3,22.83,397.1,41.51,1.16,70.85,0.974,50.02,4.59,0.824,0.0214,-0.0372,0.598,0.611,0,NORMAL,0
89.17,85.17,7.01,379.69,46.68,2.35,86.2,0.795,49.68,4.0,0.886,0.283,0.0006,3.213,2.554,3,DIELECTRIC_FAULT,1
60.4,52.21,26.17,402.07,33.56,2.0,54.21,0.978,50.02,8.19,0.675,-0.0008,-0.0277,0.714,1.475,0,NORMAL,0
57.29,49.69,23.33,398.62,27.34,1.31,48.32,0.965,50.04,7.59,0.545,0.0007,0.0054,0.872,1.926,0,NORMAL,0
63.96,59.63,24.26,399.09,35.84,1.11,59.36,0.93,49.93,4.33,0.715,-0.0214,0.0104,0.32,0.601,0,NORMAL,0
83.16,89.75,6.25,382.96,28.63,2.9,54.26,0.691,50.02,-6.59,0.548,0.3963,0.0651,3.423,4.922,3,DIELECTRIC_FAULT,1
65.6,57.25,26.26,398.18,41.99,2.16,69.2,0.952,49.99,8.35,0.836,-0.0154,0.0044,0.345,1.797,0,NORMAL,0
116.3,92.78,27.36,393.94,83.66,2.54,134.46,0.939,49.84,23.52,1.648,0.3628,-0.0129,4.147,3.947,1,THERMAL_OVERLOAD,1
66.12,62.03,24.21,401.18,42.94,0.91,71.14,0.931,50.02,4.09,0.861,0.0427,0.0283,1.187,1.097,0,NORMAL,0
63.51,58.72,23.48,408.79,34.26,1.12,56.38,0.964,50.03,4.79,0.7,-0.0307,0.0015,0.622,1.988,0,NORMAL,0
62.82,57.75,21.54,402.76,33.68,1.86,53.36,0.972,49.91,5.07,0.678,0.0041,-0.0176,0.962,1.679,0,NORMAL,0
59.17,51.31,23.1,404.13,29.74,0.83,46.17,0.971,50.06,7.86,0.601,-0.0136,-0.0107,0.54,1.683,0,NORMAL,0
64.79,56.15,29.09,398.78,38.0,1.53,65.4,0.973,50.1,8.63,0.758,0.0527,-0.005,0.334,0.543,0,NORMAL,0
58.45,52.66,25.65,399.92,27.24,1.44,45.59,0.95,50.05,5.79,0.545,-0.0174,-0.0001,1.093,1.997,0,NORMAL,0
93.13,99.08,39.85,389.2,72.96,2.48,107.92,0.931,49.77,-5.94,1.42,0.2713,0.0457,5.934,5.308,1,THERMAL_OVERLOAD,1
102.24,86.83,30.41,393.8,70.02,2.16,111.83,0.906,49.98,15.42,1.379,0.2395,0.0148,4.96,4.279,1,THERMAL_OVERLOAD,1
64.86,59.97,27.54,397.13,41.21,2.18,68.81,0.974,49.98,4.89,0.818,0.0427,0.0234,0.542,1.003,0,NORMAL,0
66.35,61.21,26.11,404.39,46.6,1.07,76.49,0.945,50.05,5.14,0.942,-0.0092,-0.0194,0.404,1.466,0,NORMAL,0
59.79,54.48,25.71,397.48,46.4,6.66,81.88,0.908,50.15,5.3,0.922,0.0242,0.6411,0.987,2.396,2,MECHANICAL_FAULT,1
60.38,54.43,23.05,398.87,28.53,1.44,47.15,0.941,50.01,5.95,0.569,0.0312,0.0021,0.324,0.756,0,NORMAL,0
62.49,57.31,24.07,397.04,37.0,1.57,60.24,0.974,49.96,5.18,0.734,0.0005,0.0276,0.332,0.609,0,NORMAL,0
106.41,104.15,28.35,395.59,66.94,3.35,105.58,0.907,49.94,2.26,1.324,0.3364,-0.0347,6.189,4.711,1,THERMAL_OVERLOAD,1
113.11,103.91,31.65,390.44,78.79,2.6,128.43,0.912,49.81,9.2,1.538,0.4836,-0.0544,5.663,3.588,1,THERMAL_OVERLOAD,1
63.04,58.75,23.55,397.69,39.87,1.97,64.74,0.948,49.94,4.28,0.793,-0.0112,0.0313,0.985,1.964,0,NORMAL,0
90.66,92.37,52.58,385.3,36.46,3.72,71.99,0.824,50.01,-1.71,0.702,0.3976,0.1356,2.788,2.536,3,DIELECTRIC_FAULT,1
58.72,51.5,27.99,400.5,29.1,1.52,53.06,0.96,49.98,7.22,0.583,0.0293,0.0036,0.217,1.108,0,NORMAL,0
58.14,52.02,25.65,401.62,28.47,1.82,45.16,0.947,49.96,6.12,0.572,-0.0104,0.0209,0.768,1.596,0,NORMAL,0
61.74,55.06,22.42,402.65,31.36,1.02,51.25,0.957,49.97,6.69,0.631,-0.0083,0.0482,0.247,1.103,0,NORMAL,0
63.28,56.51,23.26,401.87,45.85,1.01,73.3,0.948,49.99,6.78,0.921,-0.0078,0.0239,0.695,1.987,0,NORMAL,0
61.6,57.3,23.14,399.82,39.11,1.91,66.51,0.933,50.0,4.3,0.782,0.0288,-0.0176,0.74,1.924,0,NORMAL,0
67.5,59.46,26.02,400.54,42.02,1.5,68.5,0.966,49.97,8.04,0.842,0.0184,-0.0229,0.652,1.828,0,NORMAL,0
62.83,57.53,25.13,405.65,34.7,1.27,60.93,0.939,50.0,5.3,0.704,-0.0279,-0.0245,0.757,0.57,0,NORMAL,0
61.53,55.23,22.05,400.53,37.59,8.76,64.49,0.945,50.08,6.3,0.753,0.0198,0.1765,1.705,2.087,2,MECHANICAL_FAULT,1
61.3,52.37,23.95,398.6,35.58,1.37,54.67,0.961,50.01,8.93,0.709,-0.0072,0.0269,1.047,0.515,0,NORMAL,0
65.58,56.94,25.61,405.45,39.94,2.07,66.33,0.952,50.01,8.64,0.81,0.0236,0.0189,0.374,1.493,0,NORMAL,0
61.99,56.71,23.19,405.2,32.12,1.55,55.69,0.972,50.08,5.28,0.651,0.04,0.0156,1.132,1.269,0,NORMAL,0
111.61,87.02,27.19,380.76,76.23,3.18,120.58,0.91,49.79,24.59,1.451,0.637,0.0461,5.008,3.721,1,THERMAL_OVERLOAD,1
93.81,82.24,27.3,393.89,81.17,2.78,124.2,0.919,49.83,11.57,1.599,0.5144,-0.038,3.265,6.332,1,THERMAL_OVERLOAD,1
64.79,58.15,23.73,403.79,38.13,0.97,65.05,0.955,50.04,6.64,0.77,-0.0366,0.0042,0.747,0.777,0,NORMAL,0
67.95,62.37,27.37,396.95,45.37,1.06,77.44,0.935,50.0,5.58,0.901,0.0004,-0.0161,1.085,0.564,0,NORMAL,0
60.98,54.25,23.04,397.73,34.06,1.83,58.02,0.93,49.96,6.73,0.677,0.043,0.0038,0.466,1.405,0,NORMAL,0
58.11,51.8,25.14,400.11,30.09,1.9,52.48,0.959,49.96,6.32,0.602,0.0007,0.0266,0.722,1.279,0,NORMAL,0
67.65,57.72,26.08,399.04,46.22,1.85,74.27,0.932,49.98,9.94,0.922,0.0,0.0189,0.949,1.916,0,NORMAL,0
62.05,55.24,24.3,396.94,40.54,1.6,65.08,0.953,49.99,6.8,0.805,0.013,-0.0154,0.592,1.611,0,NORMAL,0
59.06,50.13,26.23,394.08,27.39,1.26,50.44,0.952,50.03,8.93,0.54,0.039,-0.0183,0.506,1.392,0,NORMAL,0
64.11,54.27,28.52,398.51,42.47,1.78,74.65,0.968,50.0,9.83,0.846,-0.0388,-0.0034,0.665,1.472,0,NORMAL,0
71.52,77.38,53.97,365.19,39.76,3.0,70.46,0.724,49.3,-5.86,0.726,0.3393,-0.1304,3.69,4.931,3,DIELECTRIC_FAULT,1
64.34,54.4,25.88,403.14,45.36,1.19,75.78,0.969,49.94,9.94,0.914,-0.0339,0.0028,0.445,0.723,0,NORMAL,0
64.45,56.87,23.82,397.98,33.57,1.7,56.59,0.968,50.03,7.58,0.668,0.0509,0.0066,0.402,1.145,0,NORMAL,0
59.88,50.19,25.56,396.44,36.68,1.51,64.25,0.961,49.94,9.68,0.727,0.0033,0.0145,0.897,1.884,0,NORMAL,0
64.87,56.99,27.44,392.6,42.06,2.16,64.27,0.961,50.08,7.88,0.826,-0.0284,0.0335,0.699,1.669,0,NORMAL,0
65.03,55.28,26.41,395.47,43.97,1.11,72.42,0.951,50.03,9.75,0.869,-0.0214,-0.0202,1.197,1.133,0,NORMAL,0
62.29,53.59,26.32,404.67,34.74,1.78,61.79,0.962,50.02,8.7,0.703,-0.0563,-0.0468,0.606,1.43,0,NORMAL,0
60.61,52.23,24.17,396.1,30.29,2.04,53.26,0.95,50.01,8.38,0.6,-0.0315,-0.0005,0.494,1.655,0,NORMAL,0
66.31,60.32,22.47,400.9,42.4,0.81,70.26,0.94,49.96,5.99,0.85,-0.0295,-0.0023,0.21,0.926,0,NORMAL,0
55.88,50.06,25.91,396.9,46.99,10.35,80.08,0.952,49.92,5.81,0.932,-0.001,0.575,1.058,1.484,2,MECHANICAL_FAULT,1
60.22,53.4,24.94,399.13,28.56,1.16,47.69,0.975,50.13,6.82,0.57,-0.0068,-0.0046,1.144,1.384,0,NORMAL,0
93.36,99.74,31.56,403.98,63.28,2.37,97.32,0.939,49.94,-6.39,1.278,0.5642,0.0533,3.47,3.477,1,THERMAL_OVERLOAD,1
65.26,56.12,26.8,407.91,46.4,1.51,76.84,0.957,49.99,9.14,0.946,0.0205,0.0352,0.254,1.341,0,NORMAL,0
62.91,54.45,24.56,396.3,35.73,1.93,59.38,0.953,49.95,8.46,0.708,-0.0134,0.0193,1.158,0.814,0,NORMAL,0
62.31,56.82,20.85,394.4,30.9,1.52,54.12,0.976,49.93,5.49,0.609,-0.0141,0.0168,1.142,1.83,0,NORMAL,0
63.88,59.6,24.87,397.3,39.46,0.96,70.0,0.939,50.06,4.28,0.784,0.0004,-0.0084,0.273,1.353,0,NORMAL,0
62.89,53.77,25.73,402.23,42.08,1.68,67.31,0.97,49.96,9.12,0.846,0.0299,-0.0042,0.66,1.86,0,NORMAL,0
60.7,51.69,25.15,405.57,36.39,1.25,57.14,0.939,50.0,9.01,0.738,-0.0151,-0.031,0.845,0.762,0,NORMAL,0
69.57,60.32,24.06,404.66,45.48,1.79,77.29,0.933,50.05,9.26,0.92,0.0215,-0.0012,0.474,0.575,0,NORMAL,0
63.07,56.14,27.42,393.21,40.76,1.45,70.67,0.945,49.98,6.93,0.801,0.0156,0.0081,0.62,1.502,0,NORMAL,0
65.1,57.84,23.5,392.15,35.91,2.03,59.78,0.957,50.03,7.26,0.704,-0.0131,-0.0282,0.824,1.037,0,NORMAL,0
60.52,53.55,26.4,403.4,41.44,6.79,70.67,0.957,50.11,6.97,0.836,0.0761,0.4015,1.138,1.401,2,MECHANICAL_FAULT,1
103.86,92.3,35.05,395.12,68.09,2.55,106.54,0.918,49.92,11.56,1.345,0.4509,0.1174,6.305,6.452,1,THERMAL_OVERLOAD,1
64.4,58.6,26.33,404.38,42.54,1.84,68.17,0.941,50.0,5.8,0.86,0.0261,0.0201,0.512,1.945,0,NORMAL,0
61.73,54.61,23.96,386.04,41.91,11.78,72.54,0.91,50.01,7.13,0.809,-0.003,0.1417,1.458,2.74,2,MECHANICAL_FAULT,1
116.67,106.66,51.19,339.57,90.62,13.02,154.27,0.682,48.77,10.01,1.539,1.5224,0.5531,11.442,13.471,4,CRITICAL_FAILURE,1
69.4,61.19,25.94,402.42,43.6,1.91,71.88,0.976,49.98,8.22,0.877,-0.0037,0.0283,0.413,1.715,0,NORMAL,0
66.7,57.96,24.04,397.24,44.26,0.86,75.58,0.961,50.0,8.73,0.879,-0.0082,0.0269,0.755,1.7,0,NORMAL,0
115.84,99.37,33.81,388.96,69.74,2.7,113.99,0.918,49.92,16.47,1.356,0.6302,-0.0185,2.894,5.047,1,THERMAL_OVERLOAD,1
64.53,59.03,24.33,404.9,32.13,0.87,57.67,0.955,50.01,5.5,0.65,-0.0209,-0.0108,1.031,0.798,0,NORMAL,0
66.45,61.66,25.79,403.47,46.72,1.8,71.35,0.952,49.99,4.79,0.942,-0.0026,-0.0443,0.452,1.542,0,NORMAL,0
66.74,58.29,26.0,403.67,39.69,0.92,60.17,0.951,49.92,8.46,0.801,0.0248,0.0214,1.191,0.917,0,NORMAL,0
106.8,95.25,25.24,394.63,79.38,3.06,121.73,0.902,49.84,11.55,1.566,0.7478,0.0215,5.846,3.11,1,THERMAL_OVERLOAD,1
65.86,56.83,26.74,398.39,41.08,1.77,67.65,0.956,49.93,9.02,0.818,-0.03,-0.0136,0.233,0.956,0,NORMAL,0
